## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/KP068.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/KP068.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/KP068.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:25:08 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
374	89	2	3047034	370.260854	133.16817	3738552	FR	35	67	103	139	179	225	275	339	433	709			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	87
3	90
4	102
5	151
6	116
7	116
8	159
9	172
10	151
11	274
12	211
13	228
14	302
15	266
16	199
17	308
18	287
19	7095
20	3348
21	1941
22	1351
23	1083
24	896
25	1064
26	796
27	944
28	709
29	838
30	694
31	744
32	516
33	547
34	925
35	731
36	662
37	585
38	572
39	669
40	533
41	547
42	469
43	548
44	497
45	505
46	525
47	485
48	562
49	460
50	613
51	651
52	628
53	558
54	675
55	559
56	536
57	477
58	535
59	584
60	513
61	467
62	580
63	640
64	528
65	619
66	788
67	673
68	660
69	671
70	685
71	633
72	870
73	796
74	742
75	698
76	706
77	821
78	716
79	774
80	829
81	869
82	924
83	994
84	901
85	876
86	801
87	897
88	885
89	908
90	1012
91	985
92	999
93	1010
94	997
95	1312
96	1138
97	1069
98	1155
99	1110
100	1350
101	1117
102	1178
103	1203
104	1300
105	1334
106	1411
107	1234
108	1486
109	1384
110	1412
111	1419
112	1488
113	1488
114	1592
115	1699
116	1718
117	1807
118	1778
119	1844
120	1773
121	1957
122	2062
123	2239
124	2299
125	2186
126	1900
127	1991
128	2227
129	2303
130	2223
131	2246
132	2196
133	2290
134	2288
135	2436
136	2394
137	2515
138	2437
139	2708
140	2385
141	2788
142	2724
143	2729
144	2708
145	2808
146	2912
147	2890
148	3005
149	3033
150	3116
151	3055
152	3102
153	3364
154	3273
155	3718
156	3302
157	3582
158	3476
159	3398
160	3642
161	3916
162	3707
163	3640
164	3722
165	3730
166	3874
167	3914
168	3964
169	4101
170	4080
171	4120
172	4454
173	4203
174	4434
175	4387
176	4379
177	4561
178	4505
179	4519
180	4485
181	4533
182	4504
183	4636
184	4788
185	4966
186	4789
187	4822
188	4756
189	4724
190	4793
191	5011
192	5117
193	5091
194	5158
195	5166
196	5081
197	5119
198	5202
199	5465
200	5536
201	5465
202	5637
203	5708
204	5637
205	5327
206	5676
207	5543
208	5776
209	5518
210	5897
211	5749
212	5683
213	5994
214	6066
215	6159
216	5975
217	5898
218	6064
219	6006
220	6253
221	6349
222	5985
223	6269
224	6345
225	6190
226	6543
227	6409
228	6490
229	6506
230	6367
231	6503
232	6269
233	6468
234	6432
235	6484
236	6628
237	6914
238	6840
239	6735
240	6618
241	6722
242	6704
243	6907
244	6966
245	7039
246	7041
247	6749
248	7155
249	7192
250	7119
251	6928
252	7252
253	7232
254	7292
255	7250
256	7490
257	7731
258	7408
259	7569
260	7460
261	7651
262	7409
263	7664
264	7670
265	7804
266	7843
267	7603
268	7676
269	7636
270	7721
271	7575
272	7918
273	8025
274	7958
275	7982
276	8160
277	8229
278	8289
279	8214
280	8327
281	8225
282	7921
283	8522
284	8518
285	8274
286	8670
287	8408
288	8485
289	8468
290	8675
291	8677
292	8815
293	8656
294	8880
295	8995
296	8573
297	8509
298	8624
299	8830
300	9182
301	9063
302	8880
303	9123
304	9237
305	8918
306	9079
307	9115
308	9458
309	9162
310	9306
311	9626
312	9359
313	9606
314	9303
315	9698
316	9287
317	9378
318	9509
319	9665
320	9775
321	9794
322	9739
323	9851
324	10100
325	10147
326	10186
327	10041
328	9843
329	9836
330	10038
331	10037
332	10016
333	10021
334	10526
335	10442
336	9896
337	10189
338	10611
339	10441
340	10343
341	10495
342	10682
343	10362
344	10629
345	10648
346	10885
347	10510
348	10794
349	10792
350	10707
351	10722
352	10872
353	10817
354	11043
355	10602
356	11208
357	10938
358	10920
359	10769
360	10943
361	11148
362	11141
363	11262
364	11152
365	10945
366	11247
367	11023
368	11033
369	11302
370	11201
371	11441
372	11285
373	11018
374	11232
375	11360
376	11284
377	11193
378	11370
379	11618
380	11424
381	11240
382	11498
383	11426
384	11475
385	11163
386	11551
387	11413
388	11360
389	11470
390	11365
391	11608
392	11121
393	11634
394	11536
395	11443
396	11593
397	11485
398	11568
399	11544
400	11293
401	11279
402	11669
403	11485
404	11669
405	11582
406	11387
407	11437
408	11507
409	11454
410	11049
411	11566
412	11467
413	11288
414	11294
415	11467
416	11483
417	11168
418	11142
419	11241
420	11233
421	11091
422	10937
423	11332
424	10922
425	11041
426	10858
427	10990
428	11168
429	11009
430	10975
431	10845
432	10891
433	10591
434	10717
435	10469
436	10847
437	10568
438	10659
439	10585
440	10409
441	10442
442	10287
443	10430
444	10275
445	10387
446	10456
447	10178
448	10069
449	10120
450	10103
451	9976
452	10151
453	10018
454	9842
455	9992
456	10031
457	9631
458	9565
459	9642
460	9677
461	9517
462	9684
463	9471
464	9504
465	9492
466	9476
467	9335
468	9227
469	9138
470	9001
471	8998
472	8994
473	9099
474	8847
475	8842
476	8490
477	8852
478	8757
479	8818
480	8525
481	8408
482	8381
483	8301
484	8323
485	8276
486	8033
487	8245
488	7834
489	8094
490	7791
491	7791
492	8027
493	7622
494	7896
495	7711
496	7550
497	7453
498	7343
499	7105
500	7079
501	7178
502	7067
503	7006
504	7034
505	7186
506	6856
507	6840
508	6888
509	6595
510	6566
511	6550
512	6557
513	6634
514	6575
515	6275
516	6357
517	6321
518	5896
519	5862
520	5941
521	5970
522	5840
523	5645
524	5597
525	5698
526	5607
527	5661
528	5365
529	5468
530	5457
531	5377
532	5221
533	5057
534	5196
535	5087
536	5220
537	5123
538	4974
539	4817
540	4828
541	4721
542	4764
543	4829
544	4556
545	4611
546	4637
547	4280
548	4312
549	4346
550	4267
551	4173
552	4426
553	4108
554	4002
555	4105
556	4056
557	3917
558	3817
559	3752
560	3780
561	3740
562	3668
563	3701
564	3531
565	3502
566	3368
567	3333
568	3436
569	3371
570	3261
571	3319
572	3249
573	3256
574	3192
575	3031
576	3056
577	3010
578	2922
579	2868
580	2905
581	2735
582	2885
583	2718
584	2807
585	2518
586	2612
587	2679
588	2616
589	2556
590	2598
591	2412
592	2409
593	2442
594	2283
595	2162
596	2256
597	2283
598	2132
599	2223
600	2208
601	2002
602	2042
603	2106
604	1891
605	2002
606	1944
607	2040
608	1933
609	1937
610	1921
611	1771
612	1731
613	1721
614	1822
615	1677
616	1758
617	1560
618	1692
619	1558
620	1603
621	1532
622	1520
623	1485
624	1406
625	1426
626	1430
627	1471
628	1474
629	1440
630	1344
631	1351
632	1296
633	1298
634	1334
635	1233
636	1238
637	1231
638	1184
639	1172
640	1221
641	1086
642	1127
643	1066
644	1034
645	976
646	1118
647	1020
648	930
649	958
650	1041
651	956
652	879
653	915
654	902
655	931
656	836
657	856
658	930
659	834
660	870
661	866
662	846
663	765
664	755
665	697
666	828
667	690
668	734
669	724
670	679
671	726
672	628
673	633
674	672
675	660
676	612
677	614
678	559
679	583
680	617
681	615
682	566
683	528
684	517
685	538
686	549
687	499
688	546
689	474
690	510
691	474
692	495
693	452
694	467
695	449
696	445
697	473
698	490
699	435
700	394
701	412
702	422
703	357
704	426
705	405
706	426
707	356
708	378
709	417
710	360
711	397
712	347
713	342
714	353
715	284
716	322
717	318
718	331
719	346
720	299
721	315
722	298
723	271
724	281
725	274
726	302
727	280
728	279
729	277
730	266
731	283
732	254
733	257
734	237
735	236
736	234
737	236
