## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM012.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/OM012.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM012.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:26:32 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
297	11	2	2247251	294.816945	30.590277	504533	FR	5	9	13	17	23	29	41	63	109	285			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	1
3	1
4	1
5	3
6	1
8	4
9	4
10	1
11	1
12	2
13	2
16	2
17	3
18	2
19	3
20	6
21	4
22	3
23	6
24	3
25	5
26	2
27	2
28	2
30	10
31	8
32	5
33	3
34	6
35	7
36	6
37	15
38	3
39	7
40	12
41	6
42	8
43	6
44	8
45	7
46	7
47	5
48	4
49	9
50	11
51	10
52	18
53	16
54	12
55	7
56	9
57	7
58	11
59	10
60	7
61	7
62	14
63	16
64	10
65	10
66	9
67	11
68	4
69	9
70	11
71	8
72	16
73	14
74	29
75	14
76	33
77	19
78	17
79	9
80	17
81	21
82	15
83	23
84	9
85	17
86	15
87	6
88	15
89	19
90	11
91	21
92	11
93	21
94	17
95	28
96	14
97	17
98	15
99	15
100	13
101	14
102	16
103	22
104	18
105	15
106	16
107	9
108	20
109	17
110	10
111	19
112	21
113	17
114	15
115	12
116	20
117	14
118	17
119	25
120	21
121	23
122	24
123	18
124	21
125	25
126	11
127	26
128	14
129	24
130	18
131	20
132	14
133	16
134	22
135	23
136	14
137	23
138	19
139	33
140	22
141	18
142	22
143	24
144	33
145	26
146	22
147	26
148	28
149	24
150	30
151	24
152	32
153	32
154	30
155	30
156	46
157	27
158	39
159	35
160	39
161	30
162	38
163	46
164	38
165	57
166	34
167	46
168	42
169	63
170	55
171	39
172	83
173	47
174	65
175	47
176	59
177	64
178	68
179	58
180	61
181	57
182	71
183	60
184	65
185	76
186	82
187	93
188	69
189	108
190	85
191	77
192	87
193	90
194	79
195	86
196	118
197	130
198	124
199	127
200	107
201	109
202	118
203	140
204	148
205	151
206	155
207	193
208	168
209	180
210	184
211	212
212	181
213	189
214	243
215	229
216	248
217	286
218	305
219	291
220	300
221	273
222	352
223	329
224	618
225	582
226	971
227	588
228	629
229	676
230	621
231	653
232	675
233	708
234	702
235	693
236	702
237	761
238	805
239	854
240	826
241	816
242	911
243	902
244	940
245	995
246	1073
247	1078
248	1056
249	1106
250	1173
251	1134
252	1210
253	1235
254	1246
255	1326
256	1454
257	1540
258	1425
259	1492
260	1590
261	1627
262	1668
263	1659
264	1869
265	1963
266	2011
267	2037
268	2118
269	2328
270	2430
271	2507
272	2683
273	2917
274	2943
275	3104
276	3474
277	3588
278	3848
279	4211
280	4454
281	4839
282	5250
283	5772
284	6351
285	7016
286	7471
287	8295
288	8966
289	9564
290	10246
291	10911
292	11673
293	12173
294	12681
295	13065
296	13320
297	13387
298	13559
299	13507
300	13398
301	13057
302	12662
303	12258
304	11869
305	11087
306	10370
307	9689
308	8907
309	8061
310	7305
311	6629
312	5790
313	5430
314	4682
315	4319
316	3761
317	3210
318	2924
319	2569
320	2241
321	1949
322	1745
323	1597
324	1446
325	1386
326	1271
327	1181
328	1095
329	1062
330	949
331	929
332	883
333	851
334	845
335	804
336	847
337	830
338	771
339	781
340	788
341	801
342	734
343	846
344	778
345	794
346	758
347	837
348	827
349	837
350	892
351	893
352	964
353	985
354	1008
355	964
356	967
357	931
358	1016
359	999
360	965
361	974
362	958
363	923
364	843
365	819
366	846
367	803
368	731
369	714
370	730
371	517
372	422
373	393
374	354
375	296
376	273
377	281
378	234
379	206
380	187
381	174
382	146
383	130
384	118
385	91
386	106
387	83
388	68
389	77
390	59
391	56
392	48
393	56
394	58
395	44
396	51
397	49
398	45
399	32
400	51
401	48
402	41
403	39
404	42
405	30
406	26
407	33

