## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM044.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/OM044.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM044.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:28:24 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
289	12	2	2643777	282.797634	34.641049	4863942	FR	5	9	13	19	25	33	47	79	129	371			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	25
3	22
4	19
5	14
6	18
7	12
8	13
9	16
10	21
11	17
12	25
13	19
14	26
15	21
16	25
17	18
18	24
19	27
20	31
21	25
22	25
23	31
24	32
25	13
26	32
27	37
28	34
29	42
30	78
31	53
32	45
33	39
34	49
35	68
36	67
37	63
38	78
39	84
40	95
41	102
42	63
43	96
44	74
45	84
46	85
47	77
48	88
49	68
50	198
51	102
52	219
53	243
54	138
55	101
56	94
57	109
58	131
59	111
60	108
61	109
62	125
63	321
64	94
65	110
66	135
67	129
68	116
69	94
70	136
71	116
72	196
73	199
74	279
75	146
76	224
77	200
78	186
79	134
80	180
81	239
82	159
83	164
84	149
85	168
86	145
87	143
88	100
89	140
90	164
91	170
92	211
93	161
94	166
95	269
96	177
97	126
98	151
99	188
100	157
101	156
102	136
103	153
104	214
105	166
106	170
107	179
108	168
109	151
110	155
111	169
112	185
113	172
114	151
115	144
116	183
117	182
118	158
119	203
120	201
121	181
122	201
123	232
124	221
125	216
126	222
127	227
128	257
129	244
130	281
131	263
132	301
133	244
134	307
135	309
136	296
137	350
138	389
139	370
140	340
141	408
142	407
143	459
144	468
145	490
146	525
147	571
148	562
149	583
150	634
151	668
152	696
153	727
154	835
155	803
156	922
157	874
158	916
159	924
160	989
161	1129
162	1104
163	1115
164	1149
165	1281
166	1364
167	1488
168	1464
169	1451
170	1550
171	1583
172	2230
173	1818
174	1707
175	1846
176	1979
177	2115
178	2036
179	2175
180	2186
181	2416
182	2459
183	2524
184	2586
185	2691
186	2756
187	2859
188	2865
189	3034
190	3053
191	3228
192	3364
193	3324
194	3483
195	3447
196	3608
197	3686
198	3881
199	3800
200	3973
201	4069
202	4119
203	4172
204	4960
205	5027
206	5488
207	5592
208	6338
209	7004
210	7330
211	7302
212	7997
213	8126
214	8859
215	8351
216	8728
217	9511
218	10558
219	9533
220	11764
221	9960
222	10914
223	10815
224	11445
225	11425
226	15331
227	11256
228	11064
229	11708
230	11224
231	11506
232	11553
233	11607
234	12035
235	12121
236	12036
237	12147
238	12323
239	13634
240	13231
241	13096
242	13135
243	13549
244	13697
245	14591
246	16745
247	14597
248	14956
249	15115
250	15720
251	16127
252	16999
253	17146
254	16974
255	18111
256	19474
257	19833
258	18924
259	19317
260	20083
261	21249
262	21100
263	22498
264	23571
265	24731
266	25867
267	27739
268	29231
269	31141
270	32762
271	34940
272	38376
273	41095
274	43771
275	46462
276	50600
277	54653
278	59124
279	63530
280	69678
281	75042
282	80488
283	86937
284	92834
285	98408
286	103827
287	109751
288	114499
289	118397
290	121296
291	123753
292	124075
293	124753
294	123316
295	120469
296	116436
297	111974
298	105665
299	101075
300	93429
301	86721
302	79489
303	71742
304	65650
305	59026
306	52366
307	46183
308	40408
309	35790
310	31087
311	27076
312	23845
313	20851
314	18411
315	16024
316	14475
317	13099
318	11691
319	10794
320	9929
321	9310
322	8887
323	8637
324	7989
325	7702
326	7071
327	7050
328	6820
329	7304
330	6585
331	6355
332	6433
333	6177
334	6073
335	6130
336	6137
337	5972
338	6097
339	6091
340	5992
341	6164
342	6012
343	6290
344	6048
345	6187
346	6212
347	6114
348	6169
349	6174
350	5958
351	5920
352	5862
353	5565
354	5510
355	5425
356	5091
357	5035
358	4783
359	4649
360	4301
361	4042
362	3727
363	3534
364	3380
365	3290
366	3085
367	2664
368	2794
369	2254
370	1955
371	1970
372	1632
373	1433
374	1348
375	1258
376	1198
377	1161
378	1131
379	1099
380	1068
381	1065
382	915
383	925
384	935
385	911
386	849
387	863
388	885
389	857
390	820
391	806
392	812
393	730
394	765
395	794
396	759
397	729
398	737
399	699
400	673
401	661
402	643
403	694
404	633
405	658
406	614
407	646
408	645
409	660

