## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM114.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/OM114.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM114.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:33:11 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
224	19	2	2749570	221.948693	45.341405	2130990	FR	7	11	19	27	39	57	85	123	167	385			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	32
3	7
4	14
5	19
6	25
7	23
8	21
9	20
10	28
11	30
12	36
13	14
14	13
15	44
16	65
17	35
18	21
19	49
20	26
21	43
22	52
23	70
24	49
25	40
26	49
27	55
28	77
29	89
30	221
31	119
32	136
33	68
34	90
35	165
36	137
37	171
38	177
39	158
40	165
41	157
42	155
43	184
44	135
45	183
46	183
47	223
48	171
49	214
50	332
51	206
52	278
53	254
54	214
55	191
56	204
57	231
58	189
59	175
60	161
61	171
62	177
63	274
64	136
65	159
66	159
67	171
68	167
69	157
70	191
71	163
72	216
73	241
74	258
75	279
76	485
77	248
78	212
79	184
80	226
81	231
82	160
83	219
84	183
85	193
86	148
87	160
88	152
89	152
90	156
91	132
92	152
93	166
94	144
95	280
96	172
97	153
98	137
99	149
100	149
101	115
102	132
103	147
104	180
105	150
106	247
107	139
108	141
109	163
110	171
111	524
112	524
113	520
114	1480
115	1408
116	1442
117	2812
118	2945
119	3723
120	3318
121	4802
122	9589
123	11499
124	12739
125	5602
126	2040
127	2977
128	3444
129	5806
130	6051
131	5352
132	3193
133	2963
134	2431
135	2516
136	2878
137	3176
138	2698
139	3107
140	2973
141	3824
142	5107
143	2939
144	2909
145	6084
146	4437
147	4598
148	4254
149	3581
150	3818
151	6890
152	3637
153	5052
154	5339
155	12454
156	8621
157	3298
158	3775
159	3808
160	6749
161	9897
162	4062
163	3057
164	3401
165	3344
166	3716
167	5098
168	5777
169	4478
170	3930
171	3642
172	9119
173	5297
174	4147
175	3758
176	3876
177	4943
178	4278
179	6740
180	4432
181	4392
182	4449
183	4744
184	4853
185	5750
186	5021
187	5136
188	5036
189	5453
190	6622
191	5856
192	5483
193	5677
194	6318
195	6511
196	6687
197	7041
198	7419
199	7602
200	8283
201	8758
202	9844
203	11216
204	11901
205	12508
206	15176
207	16340
208	17106
209	19341
210	22415
211	23248
212	26067
213	28830
214	31365
215	32928
216	34963
217	37749
218	40182
219	39831
220	41792
221	41714
222	41879
223	41799
224	41194
225	39769
226	40568
227	36858
228	34714
229	33396
230	30565
231	29095
232	26776
233	24579
234	22835
235	21618
236	20111
237	18999
238	17759
239	17004
240	16114
241	15439
242	14935
243	14530
244	14240
245	14097
246	15670
247	13242
248	12932
249	12710
250	11994
251	12080
252	11979
253	11481
254	11169
255	11371
256	11537
257	12845
258	9926
259	9632
260	9371
261	9200
262	8781
263	8381
264	8036
265	8359
266	7683
267	7359
268	7170
269	6913
270	6803
271	6381
272	6611
273	7789
274	6597
275	6524
276	6887
277	6810
278	6750
279	6871
280	6925
281	7076
282	7025
283	7094
284	6933
285	6970
286	6924
287	6419
288	8563
289	6257
290	6180
291	5650
292	5174
293	4881
294	4783
295	5203
296	4330
297	3723
298	3382
299	3063
300	2950
301	3149
302	2675
303	2304
304	2215
305	2004
306	2256
307	1803
308	1679
309	1545
310	1601
311	1570
312	1541
313	1679
314	1527
315	1435
316	1352
317	1279
318	1380
319	1445
320	1297
321	2152
322	1354
323	4021
324	1595
325	2341
326	1558
327	912
328	1000
329	1719
330	1712
331	1266
332	989
333	611
334	546
335	583
336	552
337	463
338	443
339	426
340	457
341	422
342	433
343	405
344	392
345	392
346	402
347	419
348	338
349	338
350	361
351	380
352	292
353	247
354	267
355	271
356	207
357	225
358	212
359	185
360	196
361	193
362	199
363	196
364	185
365	191
366	216
367	163
368	188
369	174
370	156
371	167
372	152
373	147
374	137
375	154
376	144
377	147
378	179
379	167
380	139
381	153
382	166
383	139
384	144
385	120
386	131
387	145
388	128
389	140
390	132
391	142
392	126
393	140
394	145
395	123
396	136
397	146
398	126
399	122
400	126
401	118
402	104
403	115
404	141
405	118
406	124
407	90
408	107
409	130
410	105
411	117
412	116
413	114
414	100

