## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM018.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/OM018.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM018.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:27:40 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
267	12	2	2386674	263.121609	32.805766	1252564	FR	5	9	13	17	25	33	47	79	127	431			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	3
3	2
4	2
5	2
6	4
8	4
9	2
10	3
11	1
12	2
13	3
14	2
15	7
16	3
17	2
18	1
19	1
20	4
21	5
22	3
23	72
24	6
25	2
26	2
27	7
28	3
29	8
30	13
31	19
32	9
33	9
34	20
35	21
36	15
37	17
38	23
39	16
40	16
41	25
42	14
43	10
44	6
45	9
46	9
47	17
48	16
49	12
50	32
51	17
52	37
53	23
54	29
55	22
56	9
57	24
58	17
59	10
60	25
61	15
62	18
63	39
64	10
65	21
66	16
67	16
68	15
69	26
70	28
71	25
72	31
73	43
74	24
75	35
76	42
77	32
78	19
79	30
80	29
81	34
82	26
83	52
84	19
85	34
86	25
87	30
88	22
89	28
90	53
91	25
92	46
93	44
94	41
95	50
96	37
97	30
98	44
99	30
100	46
101	37
102	36
103	44
104	41
105	52
106	61
107	38
108	41
109	36
110	52
111	56
112	55
113	45
114	52
115	69
116	62
117	68
118	67
119	59
120	90
121	54
122	90
123	102
124	106
125	92
126	97
127	93
128	87
129	116
130	96
131	124
132	131
133	125
134	116
135	153
136	180
137	161
138	177
139	189
140	183
141	206
142	180
143	201
144	218
145	236
146	260
147	312
148	276
149	276
150	291
151	266
152	324
153	321
154	323
155	359
156	357
157	357
158	401
159	410
160	396
161	466
162	414
163	453
164	506
165	512
166	528
167	576
168	588
169	594
170	597
171	629
172	722
173	678
174	697
175	733
176	744
177	787
178	824
179	882
180	872
181	946
182	1030
183	977
184	1088
185	1108
186	1159
187	1194
188	1262
189	1240
190	1778
191	1816
192	1869
193	1960
194	1980
195	2067
196	2124
197	2261
198	2235
199	2251
200	2440
201	2400
202	2513
203	2518
204	2528
205	2528
206	2752
207	2729
208	2813
209	2849
210	2757
211	2819
212	2863
213	2883
214	3227
215	3093
216	3083
217	3171
218	3290
219	3322
220	3351
221	3286
222	3496
223	3615
224	3447
225	3659
226	3913
227	3750
228	3864
229	3948
230	4042
231	4102
232	4333
233	4379
234	4498
235	4680
236	4693
237	5070
238	5314
239	5427
240	5508
241	5608
242	5837
243	6200
244	6474
245	6743
246	7409
247	7716
248	8273
249	8738
250	9495
251	10444
252	11347
253	12430
254	13954
255	15461
256	17140
257	18947
258	20786
259	22754
260	24524
261	26437
262	27978
263	29617
264	31203
265	32109
266	32687
267	33502
268	33156
269	33265
270	32267
271	31150
272	29893
273	28433
274	27215
275	25251
276	23465
277	21929
278	20344
279	18527
280	16916
281	15539
282	13782
283	12473
284	11226
285	9830
286	9051
287	8041
288	7256
289	6306
290	5798
291	5323
292	4749
293	4256
294	3926
295	3751
296	3337
297	3100
298	2949
299	2767
300	2733
301	2521
302	2328
303	2350
304	2273
305	2266
306	2177
307	2013
308	2069
309	1993
310	2036
311	2004
312	1906
313	1953
314	2019
315	1931
316	2003
317	1956
318	2009
319	2018
320	2081
321	1996
322	1985
323	2054
324	2015
325	2034
326	2020
327	1941
328	1908
329	1930
330	1797
331	1724
332	1769
333	1577
334	1463
335	1398
336	1384
337	1277
338	1240
339	1199
340	1093
341	1020
342	1006
343	1208
344	784
345	665
346	638
347	542
348	521
349	555
350	527
351	512
352	453
353	497
354	440
355	452
356	442
357	383
358	403
359	387
360	414
361	330
362	375
363	376
364	363
365	349
366	331
367	336
368	329
369	322
370	371
371	328
372	298
373	313
374	333
375	278
376	255
377	288
378	266
379	275
380	268
381	240
382	244
383	269
384	256
385	248
386	266
387	227

