## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM015.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/OM015.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM015.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:26:38 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
248	12	2	3071174	247.101828	28.127443	8901992	FR	5	9	15	19	25	33	43	59	99	257			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	16
3	24
4	12
5	10
6	9
7	11
8	6
9	9
10	23
11	22
12	17
13	18
14	14
15	28
16	38
17	31
18	33
19	24
20	37
21	33
22	38
23	74
24	42
25	47
26	64
27	55
28	64
29	64
30	197
31	130
32	122
33	141
34	141
35	255
36	188
37	185
38	163
39	160
40	170
41	203
42	132
43	172
44	151
45	181
46	144
47	188
48	167
49	180
50	375
51	196
52	293
53	305
54	233
55	171
56	173
57	225
58	212
59	186
60	162
61	220
62	214
63	316
64	187
65	186
66	201
67	217
68	216
69	213
70	311
71	247
72	284
73	430
74	250
75	231
76	343
77	273
78	244
79	225
80	305
81	286
82	239
83	456
84	215
85	305
86	239
87	222
88	221
89	283
90	351
91	278
92	308
93	321
94	287
95	402
96	275
97	267
98	258
99	283
100	323
101	286
102	294
103	376
104	394
105	333
106	340
107	399
108	318
109	329
110	389
111	405
112	441
113	381
114	360
115	403
116	475
117	529
118	612
119	663
120	696
121	610
122	746
123	879
124	915
125	744
126	574
127	651
128	665
129	775
130	735
131	757
132	766
133	696
134	730
135	858
136	752
137	816
138	778
139	1029
140	869
141	1076
142	1084
143	1056
144	1037
145	1574
146	1197
147	1374
148	1463
149	1304
150	1439
151	1454
152	1532
153	1634
154	1817
155	1919
156	2075
157	1844
158	1961
159	1992
160	2251
161	2493
162	2327
163	2473
164	2600
165	2836
166	3100
167	3839
168	3285
169	5706
170	6240
171	6193
172	11171
173	7834
174	7918
175	8020
176	8152
177	8746
178	8798
179	10355
180	9449
181	9550
182	10023
183	10334
184	10644
185	11508
186	11391
187	11535
188	11939
189	12715
190	13887
191	13493
192	13225
193	13459
194	14102
195	14599
196	15185
197	15842
198	16058
199	16666
200	17130
201	17755
202	18482
203	19350
204	20604
205	21097
206	23240
207	23710
208	23595
209	24801
210	26626
211	27209
212	29395
213	29517
214	31323
215	31945
216	33401
217	35951
218	38428
219	38276
220	41166
221	42162
222	44760
223	47536
224	49446
225	52995
226	58618
227	61054
228	65778
229	71879
230	79174
231	86101
232	94751
233	104189
234	114504
235	125307
236	136361
237	147653
238	158414
239	170267
240	179775
241	189022
242	197389
243	203220
244	208955
245	211969
246	216293
247	215417
248	213309
249	210671
250	207108
251	202723
252	198049
253	190595
254	183485
255	176251
256	169071
257	163356
258	153694
259	145926
260	138875
261	132163
262	124955
263	117844
264	111284
265	104362
266	97893
267	91455
268	85564
269	79065
270	73056
271	67087
272	61789
273	56856
274	51916
275	46416
276	42438
277	38745
278	34402
279	31241
280	28253
281	25797
282	23442
283	21416
284	19651
285	18337
286	17031
287	16172
288	16709
289	14905
290	14202
291	13680
292	13611
293	13301
294	13447
295	13884
296	13343
297	13240
298	13154
299	13575
300	13330
301	13792
302	13708
303	13448
304	13309
305	13184
306	13190
307	12883
308	12600
309	12384
310	12094
311	11679
312	11214
313	10916
314	10545
315	9892
316	9504
317	8877
318	8562
319	8322
320	7539
321	7823
322	7057
323	7965
324	6950
325	7028
326	5608
327	4973
328	4811
329	5691
330	3893
331	3261
332	3055
333	2821
334	2702
335	2402
336	2256
337	2149
338	1920
339	1737
340	1687
341	1544
342	1385
343	1293
344	1222
345	1123
346	1037
347	971
348	951
349	902
350	795
351	846
352	836
353	780
354	714
355	702
356	698
357	692
358	660
359	649
360	651
361	658
362	661
363	596
364	611
365	569
366	531
367	621
368	530

