## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/BB014.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/BB014.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/BB014.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:16:13 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
290	56	2	3070217	295.720441	94.892348	6763704	FR	21	43	65	87	113	141	175	221	297	635			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	66
3	96
4	99
5	107
6	88
7	101
8	147
9	207
10	210
11	227
12	178
13	248
14	309
15	225
16	242
17	257
18	260
19	10109
20	5098
21	2828
22	1743
23	1351
24	1052
25	1333
26	937
27	1027
28	831
29	924
30	777
31	918
32	650
33	718
34	955
35	841
36	695
37	631
38	615
39	699
40	536
41	530
42	497
43	538
44	542
45	616
46	557
47	458
48	556
49	505
50	628
51	544
52	557
53	650
54	714
55	530
56	612
57	584
58	646
59	733
60	576
61	599
62	672
63	705
64	649
65	683
66	893
67	789
68	794
69	756
70	851
71	917
72	853
73	1029
74	968
75	849
76	973
77	1035
78	1005
79	978
80	1109
81	1088
82	1184
83	1762
84	1165
85	1214
86	1176
87	1205
88	1194
89	1363
90	1470
91	1393
92	1263
93	1444
94	1475
95	1748
96	1478
97	1697
98	1765
99	1715
100	2055
101	1794
102	1696
103	1795
104	1826
105	1962
106	2160
107	2070
108	2054
109	2253
110	2186
111	2328
112	2526
113	2524
114	2707
115	2606
116	2764
117	2793
118	2943
119	3132
120	3239
121	3304
122	3853
123	4208
124	4153
125	3643
126	3434
127	3588
128	3698
129	4090
130	4120
131	4091
132	4075
133	4147
134	4185
135	4250
136	4447
137	4685
138	4809
139	4937
140	4939
141	5129
142	5359
143	5633
144	5477
145	5855
146	5904
147	6040
148	6413
149	6278
150	6589
151	6876
152	7041
153	6968
154	7192
155	7439
156	8010
157	7767
158	7930
159	8106
160	8537
161	8847
162	8780
163	8954
164	8895
165	9341
166	9349
167	9780
168	9980
169	10229
170	10546
171	10599
172	11137
173	11014
174	11391
175	11578
176	11682
177	12110
178	12098
179	12523
180	12583
181	12963
182	13449
183	13571
184	13773
185	14029
186	14226
187	14487
188	14650
189	15227
190	15167
191	15329
192	15822
193	16059
194	16185
195	16848
196	17133
197	17101
198	17025
199	17538
200	17883
201	18185
202	18802
203	18925
204	19375
205	19313
206	19899
207	19885
208	20203
209	20606
210	20737
211	20971
212	21554
213	21736
214	21793
215	22079
216	22476
217	22801
218	22881
219	23237
220	23352
221	23614
222	23713
223	24318
224	24529
225	24978
226	25531
227	25497
228	25461
229	25909
230	25583
231	25989
232	26152
233	26627
234	26911
235	27106
236	27279
237	27868
238	27759
239	27978
240	28291
241	28258
242	28059
243	28600
244	28977
245	29677
246	29693
247	29802
248	29819
249	29991
250	30318
251	30174
252	30225
253	30742
254	31100
255	31187
256	31139
257	31221
258	31296
259	31325
260	31656
261	31911
262	31713
263	31559
264	31951
265	32013
266	32117
267	32337
268	32775
269	32901
270	33150
271	32559
272	32632
273	32714
274	32907
275	32762
276	32529
277	33021
278	33037
279	33223
280	33430
281	33109
282	33198
283	32989
284	33009
285	33026
286	32915
287	33221
288	33316
289	33173
290	33237
291	32730
292	32907
293	32931
294	33178
295	33018
296	32556
297	32773
298	32325
299	32338
300	32243
301	32346
302	32165
303	31959
304	31905
305	31512
306	31440
307	31618
308	31196
309	31053
310	30916
311	30690
312	30797
313	30778
314	30460
315	30508
316	29980
317	29942
318	30039
319	30360
320	29280
321	29242
322	29118
323	28930
324	28623
325	28680
326	27921
327	28143
328	27887
329	27741
330	27574
331	27384
332	27278
333	27267
334	26710
335	26416
336	26320
337	26096
338	25932
339	25409
340	25143
341	24881
342	25057
343	24594
344	24216
345	23984
346	23909
347	23654
348	23539
349	23227
350	22821
351	22848
352	22572
353	22127
354	21939
355	21930
356	21576
357	21529
358	20799
359	20602
360	20555
361	20362
362	20194
363	19794
364	19667
365	19255
366	19306
367	18920
368	18462
369	18397
370	18240
371	17755
372	17718
373	17793
374	17056
375	16956
376	16398
377	16596
378	16431
379	16178
380	15727
381	15859
382	15376
383	14998
384	15021
385	14726
386	14595
387	14590
388	14078
389	13954
390	13899
391	13597
392	13138
393	13115
394	12938
395	12638
396	12491
397	12528
398	12353
399	11664
400	11761
401	11616
402	11267
403	11358
404	11115
405	11105
406	10908
407	10637
408	10703
409	10472
410	10144
411	10182
412	9822
413	9651
414	9429
415	9275
416	9279
417	8997
418	8914
419	8737
420	8624
421	8625
422	8223
423	8208
424	8021
425	8013
426	7795
427	7645
428	7554
429	7431
430	7336
431	7152
432	7101
433	6929
434	6771
435	6666
436	6670
437	6514
438	6390
439	6380
440	6183
441	6108
442	5828
443	5710
444	5908
445	5629
446	5504
447	5412
448	5338
449	5252
450	5153
451	5191
452	5167
453	5029
454	4881
455	4752
456	4759
457	4767
458	4573
459	4436
460	4405
461	4399
462	4359
463	4085
464	4039
465	4197
466	4009
467	3891
468	3787
469	3732
470	3700
471	3568
472	3592
473	3479
474	3567
475	3448
476	3487
477	3319
478	3265
479	3114
480	3132
481	3236
482	3137
483	3101
484	3009
485	2905
486	2871
487	2750
488	2700
489	2658
490	2617
491	2544
492	2521
493	2620
494	2468
495	2512
496	2418
497	2412
498	2340
499	2280
500	2239
501	2250
502	2273
503	2151
504	2206
505	2111
506	2016
507	1933
508	2053
509	2021
510	1888
511	1958
512	1885
513	1969
514	1863
515	1821
516	1856
517	1686
518	1694
519	1741
520	1692
521	1669
522	1721
523	1620
524	1537
525	1522
526	1608
527	1519
528	1483
529	1487
530	1498
531	1435
532	1395
533	1426
534	1504
535	1316
536	1380
537	1376
538	1305
539	1308
540	1288
541	1220
542	1290
543	1225
544	1310
545	1189
546	1154
547	1182
548	1113
