## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM124.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/OM124.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM124.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:34:25 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
232	18	2	2749569	231.311492	44.394197	1906929	FR	7	13	19	27	37	53	83	121	159	391			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	20
3	9
4	7
5	14
6	16
7	11
8	19
9	20
10	22
11	29
12	25
13	8
14	16
15	30
16	33
17	27
18	19
19	38
20	25
21	25
22	40
23	54
24	64
25	36
26	40
27	44
28	46
29	73
30	126
31	76
32	117
33	88
34	71
35	153
36	125
37	141
38	120
39	136
40	107
41	110
42	101
43	145
44	127
45	143
46	122
47	159
48	147
49	171
50	304
51	166
52	241
53	215
54	167
55	149
56	162
57	180
58	183
59	126
60	115
61	120
62	136
63	198
64	126
65	157
66	152
67	148
68	135
69	141
70	166
71	147
72	189
73	208
74	213
75	199
76	355
77	227
78	148
79	145
80	240
81	169
82	169
83	202
84	143
85	185
86	132
87	125
88	131
89	119
90	137
91	153
92	120
93	108
94	129
95	357
96	151
97	99
98	119
99	239
100	138
101	115
102	106
103	122
104	331
105	155
106	183
107	99
108	114
109	127
110	125
111	231
112	173
113	144
114	125
115	114
116	135
117	144
118	173
119	261
120	433
121	1316
122	4238
123	6142
124	8215
125	3999
126	1415
127	2032
128	2403
129	4051
130	4149
131	3692
132	2094
133	2081
134	1692
135	1732
136	1943
137	2179
138	1836
139	2150
140	1991
141	2658
142	3223
143	1965
144	1938
145	3913
146	2968
147	2817
148	2913
149	2652
150	2479
151	4584
152	2674
153	3912
154	3909
155	8319
156	7199
157	2645
158	2774
159	2965
160	5286
161	7704
162	3307
163	2628
164	2791
165	2735
166	3122
167	4158
168	4796
169	3582
170	3420
171	3157
172	7117
173	4387
174	3629
175	3324
176	3226
177	3978
178	3500
179	5416
180	3594
181	3560
182	3645
183	3859
184	3760
185	4558
186	4134
187	4140
188	3930
189	4150
190	5154
191	4428
192	4267
193	4475
194	5152
195	5048
196	4881
197	5328
198	5238
199	5191
200	5692
201	5565
202	6034
203	6816
204	6969
205	6935
206	8629
207	8685
208	8786
209	9592
210	11147
211	11206
212	12748
213	13708
214	15325
215	16234
216	17868
217	19710
218	22253
219	22711
220	25294
221	25811
222	27985
223	29273
224	30698
225	31849
226	34369
227	33432
228	33891
229	34339
230	34744
231	34579
232	34460
233	34223
234	33596
235	33240
236	32422
237	31083
238	30333
239	28923
240	27622
241	26223
242	24623
243	23275
244	21771
245	20477
246	21502
247	17818
248	16554
249	15529
250	14704
251	13791
252	12944
253	11985
254	11000
255	10605
256	10355
257	11141
258	8882
259	8161
260	7839
261	7609
262	7092
263	6945
264	6673
265	6738
266	6372
267	6178
268	6045
269	5901
270	5859
271	5704
272	5862
273	6216
274	5756
275	5645
276	5803
277	5733
278	5758
279	5907
280	5955
281	6013
282	6264
283	6432
284	6367
285	6582
286	6607
287	6918
288	8889
289	7147
290	7117
291	7184
292	7234
293	7201
294	7112
295	7894
296	7188
297	6741
298	6535
299	6370
300	6130
301	6292
302	5944
303	5545
304	5134
305	4893
306	4808
307	4182
308	3924
309	3692
310	3453
311	3179
312	2910
313	2821
314	2531
315	2225
316	2051
317	1950
318	1991
319	1756
320	1566
321	1954
322	1450
323	2541
324	1626
325	1978
326	1034
327	864
328	812
329	1202
330	1348
331	1019
332	1006
333	563
334	585
335	520
336	523
337	483
338	454
339	411
340	415
341	433
342	412
343	401
344	370
345	409
346	403
347	390
348	371
349	377
350	445
351	367
352	416
353	391
354	398
355	353
356	428
357	384
358	333
359	341
360	279
361	269
362	240
363	240
364	215
365	227
366	220
367	226
368	221
369	188
370	184
371	173
372	176
373	178
374	183
375	203
376	161
377	169
378	142
379	159
380	164
381	166
382	148
383	149
384	131
385	132
386	144
387	126
388	146
389	157
390	140
391	133
392	120
393	111
394	132
395	133
396	106
397	116
398	121
399	129
400	113
401	116
402	127
403	106
404	120
405	109
406	122
407	104
408	117
409	114
410	110
411	122
412	113

