## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM099.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/OM099.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM099.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:31:31 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
211	12	2	2749605	212.415111	30.897213	7095611	FR	5	9	13	19	25	33	47	83	127	529			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	39
3	20
4	12
5	12
6	15
7	8
8	12
9	24
10	36
11	48
12	63
13	23
14	28
15	51
16	59
17	45
18	34
19	54
20	61
21	62
22	77
23	83
24	81
25	65
26	76
27	68
28	91
29	126
30	270
31	177
32	188
33	174
34	174
35	315
36	227
37	282
38	251
39	284
40	262
41	259
42	225
43	266
44	231
45	258
46	221
47	224
48	220
49	270
50	327
51	226
52	281
53	284
54	216
55	213
56	194
57	256
58	248
59	231
60	194
61	168
62	268
63	239
64	192
65	203
66	212
67	225
68	316
69	260
70	353
71	221
72	345
73	474
74	316
75	312
76	644
77	439
78	409
79	354
80	427
81	388
82	386
83	554
84	375
85	438
86	377
87	419
88	392
89	439
90	544
91	425
92	513
93	481
94	540
95	1074
96	646
97	511
98	484
99	665
100	594
101	545
102	548
103	565
104	886
105	746
106	852
107	719
108	724
109	708
110	785
111	1047
112	930
113	953
114	835
115	940
116	1002
117	1098
118	1227
119	1314
120	1219
121	1371
122	2085
123	2033
124	2340
125	1709
126	1548
127	1605
128	1787
129	2170
130	2317
131	2195
132	2216
133	3157
134	2972
135	3059
136	5682
137	8396
138	7395
139	8569
140	8437
141	9202
142	11461
143	8503
144	8223
145	13551
146	11144
147	11364
148	10971
149	10028
150	10232
151	14426
152	10460
153	12238
154	13386
155	20506
156	17464
157	10604
158	10771
159	11682
160	15734
161	19904
162	12782
163	11451
164	12130
165	12049
166	12837
167	14512
168	15944
169	14849
170	14669
171	14624
172	20054
173	17540
174	16621
175	16604
176	17794
177	19270
178	19349
179	23055
180	21562
181	22066
182	23903
183	25288
184	26753
185	29264
186	30597
187	33035
188	35222
189	38689
190	44272
191	47621
192	52632
193	58364
194	66008
195	72843
196	82016
197	91285
198	100291
199	109776
200	119845
201	128931
202	139294
203	146730
204	155093
205	160702
206	167907
207	172313
208	176028
209	178550
210	180371
211	178832
212	178515
213	175288
214	172145
215	166124
216	160652
217	152792
218	144346
219	135343
220	125858
221	114016
222	103862
223	95473
224	85976
225	76374
226	68993
227	60576
228	54893
229	47856
230	42844
231	37979
232	34185
233	30580
234	27870
235	25416
236	23379
237	22052
238	20282
239	19756
240	18155
241	17280
242	16769
243	16172
244	15931
245	15111
246	16609
247	14681
248	14330
249	14189
250	14184
251	14136
252	14335
253	13924
254	14624
255	15271
256	15499
257	18597
258	15271
259	16033
260	16666
261	17349
262	17778
263	18567
264	19105
265	20622
266	20426
267	20917
268	21445
269	21802
270	21820
271	21903
272	22103
273	23742
274	21830
275	20997
276	20774
277	20117
278	19000
279	18282
280	16872
281	16064
282	15022
283	13889
284	13054
285	11479
286	11102
287	9839
288	12924
289	10618
290	9104
291	5582
292	4743
293	4681
294	3672
295	3182
296	2909
297	2679
298	2535
299	2210
300	1932
301	1904
302	1799
303	1742
304	1667
305	1616
306	1540
307	1573
308	1428
309	1387
310	1416
311	1324
312	1382
313	1378
314	1355
315	1405
316	1244
317	1269
318	1324
319	1239
320	1254
321	1196
322	1324
323	1282
324	1215
325	1333
326	1275
327	1172
328	1238
329	1239
330	1248
331	1214

