## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM046.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/OM046.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM046.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:29:04 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
279	12	2	3052872	274.934307	32.796396	3749470	FR	5	9	13	19	25	33	47	77	129	393			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	3
3	10
4	3
5	3
6	3
7	5
8	9
9	6
10	6
11	5
12	3
13	6
14	8
15	12
16	6
17	7
18	3
19	6
20	10
21	13
22	13
23	15
24	13
25	12
26	12
27	9
28	13
29	14
30	19
31	19
32	17
33	17
34	15
35	28
36	37
37	28
38	26
39	33
40	26
41	43
42	33
43	49
44	32
45	39
46	47
47	36
48	36
49	47
50	109
51	52
52	86
53	86
54	52
55	71
56	52
57	49
58	86
59	47
60	54
61	39
62	64
63	88
64	40
65	59
66	61
67	73
68	53
69	57
70	57
71	68
72	88
73	68
74	80
75	66
76	98
77	67
78	64
79	58
80	60
81	80
82	66
83	78
84	70
85	74
86	72
87	50
88	75
89	64
90	89
91	63
92	89
93	88
94	84
95	115
96	78
97	74
98	83
99	109
100	69
101	79
102	79
103	85
104	101
105	89
106	105
107	107
108	67
109	113
110	88
111	116
112	89
113	109
114	91
115	102
116	127
117	111
118	96
119	128
120	140
121	147
122	141
123	164
124	141
125	182
126	135
127	158
128	159
129	215
130	205
131	215
132	226
133	184
134	199
135	198
136	238
137	264
138	269
139	281
140	325
141	332
142	386
143	348
144	389
145	397
146	381
147	465
148	418
149	469
150	505
151	535
152	556
153	521
154	627
155	588
156	677
157	654
158	714
159	731
160	761
161	861
162	860
163	963
164	943
165	996
166	1065
167	1025
168	1131
169	1190
170	1185
171	1211
172	1468
173	1378
174	1460
175	1462
176	1615
177	1635
178	1653
179	1673
180	1829
181	1866
182	1941
183	2011
184	1997
185	2131
186	2238
187	2378
188	2379
189	2401
190	2635
191	2721
192	2693
193	2940
194	2940
195	3051
196	3200
197	3478
198	3598
199	3744
200	3904
201	3928
202	5007
203	5045
204	5417
205	5257
206	6356
207	6619
208	6447
209	6634
210	7279
211	7066
212	7202
213	7482
214	7816
215	7752
216	7644
217	8159
218	8433
219	8167
220	8860
221	8356
222	8627
223	8996
224	8733
225	9067
226	10039
227	9254
228	9249
229	9781
230	9787
231	9871
232	9982
233	10254
234	10189
235	10627
236	10832
237	11146
238	11115
239	11923
240	11779
241	12029
242	12501
243	12635
244	12817
245	13236
246	14175
247	13973
248	14717
249	14947
250	15349
251	15838
252	16685
253	17342
254	18038
255	18748
256	20319
257	21409
258	22167
259	23570
260	25068
261	27015
262	28854
263	31458
264	34142
265	36758
266	40459
267	44213
268	48046
269	52802
270	58223
271	63352
272	68343
273	73921
274	78851
275	83874
276	88302
277	92521
278	95185
279	97802
280	99878
281	99773
282	99181
283	97132
284	95312
285	91370
286	88652
287	83464
288	78183
289	73246
290	67108
291	61401
292	56093
293	50298
294	44764
295	39540
296	34576
297	30833
298	26871
299	23619
300	20649
301	17990
302	15882
303	14044
304	12468
305	11173
306	10399
307	9343
308	8648
309	8060
310	7504
311	7221
312	6699
313	6507
314	6146
315	5820
316	5685
317	5461
318	5368
319	5188
320	5292
321	5199
322	5065
323	5079
324	5103
325	5032
326	4900
327	4803
328	4979
329	5137
330	5030
331	5082
332	5192
333	5206
334	5202
335	5105
336	5241
337	5328
338	5344
339	5363
340	5339
341	5321
342	5310
343	5288
344	5122
345	5116
346	5027
347	4742
348	4624
349	4536
350	4286
351	4197
352	4366
353	3696
354	3457
355	3696
356	2824
357	2450
358	2207
359	2203
360	2050
361	1862
362	1822
363	1685
364	1585
365	1515
366	1467
367	1278
368	1272
369	1201
370	1154
371	1077
372	1087
373	1039
374	1038
375	1034
376	979
377	950
378	927
379	864
380	981
381	876
382	853
383	888
384	830
385	845
386	846
387	841
388	819
389	840
390	782
391	793
392	777
393	803
394	748
395	822
396	724
397	751
398	735
399	774

