## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM078.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/OM078.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM078.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:30:18 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
308	11	2	2576798	299.516322	34.723579	2147671	FR	5	9	13	17	23	31	45	77	127	301			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	4
3	2
4	2
5	8
6	6
7	2
8	9
9	3
10	5
11	7
12	9
13	1
14	9
15	9
16	12
17	13
18	9
19	10
20	10
21	14
22	11
23	12
24	6
25	8
26	9
27	11
28	8
29	2
30	11
31	11
32	23
33	21
34	12
35	17
36	18
37	20
38	18
39	20
40	20
41	25
42	15
43	24
44	20
45	20
46	21
47	20
48	31
49	32
50	46
51	27
52	38
53	40
54	21
55	40
56	23
57	33
58	35
59	14
60	28
61	22
62	40
63	46
64	26
65	19
66	24
67	26
68	29
69	48
70	36
71	25
72	39
73	40
74	79
75	37
76	48
77	44
78	52
79	39
80	40
81	47
82	38
83	59
84	40
85	42
86	45
87	40
88	32
89	32
90	68
91	52
92	61
93	51
94	59
95	73
96	51
97	43
98	56
99	32
100	52
101	43
102	48
103	45
104	60
105	43
106	52
107	37
108	47
109	52
110	61
111	44
112	71
113	38
114	40
115	43
116	49
117	59
118	53
119	57
120	47
121	60
122	63
123	70
124	59
125	69
126	48
127	64
128	65
129	90
130	79
131	66
132	66
133	81
134	97
135	88
136	113
137	110
138	116
139	123
140	140
141	166
142	146
143	152
144	159
145	161
146	175
147	205
148	205
149	199
150	200
151	190
152	196
153	237
154	260
155	236
156	245
157	257
158	282
159	301
160	311
161	318
162	332
163	327
164	357
165	397
166	439
167	421
168	436
169	456
170	474
171	519
172	552
173	507
174	594
175	581
176	627
177	663
178	657
179	703
180	725
181	801
182	752
183	828
184	862
185	901
186	895
187	940
188	979
189	1026
190	1053
191	1081
192	1086
193	1126
194	1143
195	1250
196	1211
197	1373
198	1316
199	1495
200	1440
201	1505
202	1462
203	1467
204	1563
205	1580
206	1667
207	1701
208	1690
209	1816
210	1766
211	1794
212	1898
213	1939
214	1901
215	1924
216	2088
217	2008
218	1990
219	2132
220	2159
221	2284
222	2233
223	2350
224	2377
225	2483
226	3187
227	2608
228	2600
229	2931
230	3495
231	3560
232	3737
233	3968
234	4128
235	4166
236	4289
237	4452
238	4728
239	4811
240	4808
241	5085
242	5131
243	5417
244	5403
245	5588
246	5934
247	5632
248	5644
249	5824
250	5857
251	6024
252	5861
253	5967
254	5703
255	6166
256	6319
257	6086
258	5976
259	6033
260	5908
261	6140
262	6027
263	6250
264	6320
265	6371
266	6526
267	6671
268	6626
269	6851
270	6750
271	6922
272	7182
273	7545
274	7691
275	7565
276	8092
277	8188
278	8389
279	8564
280	8657
281	9262
282	9505
283	9956
284	9937
285	10293
286	10922
287	11573
288	12169
289	12851
290	13637
291	14738
292	15647
293	17095
294	18619
295	20358
296	22215
297	24425
298	26785
299	29990
300	32921
301	36200
302	39726
303	43607
304	46997
305	50287
306	53541
307	56187
308	58617
309	60034
310	61192
311	61466
312	61129
313	59931
314	58421
315	55870
316	52803
317	49059
318	45287
319	41520
320	37786
321	33440
322	30039
323	26402
324	23068
325	20230
326	17096
327	15187
328	12944
329	10878
330	9517
331	8391
332	7168
333	6471
334	5778
335	5143
336	4701
337	4347
338	3980
339	3807
340	3578
341	3426
342	3184
343	3101
344	3091
345	2938
346	2748
347	2796
348	2696
349	2707
350	2676
351	2659
352	2626
353	2732
354	2633
355	2675
356	2657
357	2690
358	2669
359	2771
360	2803
361	2789
362	2867
363	2895
364	2773
365	2800
366	2647
367	2591
368	2485
369	2367
370	2340
371	2099
372	1985
373	1841
374	1636
375	1541
376	1408
377	1338
378	1120
379	1086
380	1028
381	920
382	909
383	819
384	563
385	522
386	455
387	440
388	413
389	381
390	374
391	325
392	325
393	290
394	318
395	312
396	294
397	271
398	247
399	273
400	250
401	253
402	229
403	219
404	219
405	213
406	245
407	187
408	200
409	195
410	202
411	193
412	179
413	188
414	173
415	192
416	187
417	184
418	154

