## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/BB023.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/BB023.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/BB023.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:19:33 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
355	43	2	2830219	355.048627	72.467347	3488895	FR	17	33	51	69	87	111	137	171	229	493			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	31
3	29
4	12
5	17
6	21
7	16
8	25
9	26
10	22
11	19
12	30
13	34
14	32
15	38
16	37
17	31
18	25
19	20
20	46
21	48
22	41
23	37
24	50
25	39
26	34
27	46
28	46
29	49
30	58
31	62
32	60
33	65
34	56
35	72
36	65
37	75
38	81
39	79
40	91
41	73
42	97
43	54
44	80
45	44
46	87
47	91
48	55
49	64
50	71
51	76
52	93
53	83
54	76
55	77
56	85
57	78
58	150
59	193
60	206
61	249
62	294
63	361
64	354
65	432
66	620
67	373
68	341
69	325
70	377
71	414
72	400
73	375
74	373
75	308
76	320
77	348
78	342
79	331
80	419
81	372
82	340
83	614
84	380
85	361
86	317
87	333
88	337
89	312
90	341
91	301
92	296
93	351
94	333
95	509
96	341
97	330
98	503
99	320
100	758
101	313
102	291
103	318
104	337
105	341
106	355
107	308
108	358
109	348
110	380
111	330
112	434
113	350
114	430
115	347
116	422
117	404
118	413
119	433
120	395
121	410
122	681
123	765
124	747
125	460
126	351
127	327
128	358
129	426
130	441
131	415
132	413
133	312
134	289
135	300
136	292
137	338
138	324
139	353
140	321
141	304
142	439
143	358
144	273
145	350
146	387
147	360
148	446
149	363
150	457
151	392
152	350
153	404
154	409
155	537
156	418
157	403
158	391
159	426
160	532
161	519
162	405
163	437
164	459
165	450
166	470
167	529
168	530
169	478
170	526
171	509
172	704
173	546
174	552
175	606
176	575
177	632
178	617
179	655
180	711
181	686
182	674
183	677
184	777
185	737
186	742
187	787
188	817
189	802
190	867
191	868
192	869
193	954
194	925
195	972
196	957
197	988
198	1003
199	1058
200	1128
201	1156
202	1193
203	1218
204	1280
205	1316
206	1366
207	1431
208	1511
209	1472
210	1547
211	1607
212	1669
213	1721
214	1764
215	1799
216	1854
217	1991
218	2072
219	2108
220	2556
221	2193
222	2168
223	2252
224	2404
225	2526
226	2953
227	2768
228	2678
229	2797
230	2739
231	2854
232	2945
233	3106
234	3071
235	3233
236	3175
237	3380
238	3557
239	3651
240	3820
241	3780
242	3980
243	4091
244	4302
245	4207
246	4670
247	4682
248	4683
249	4835
250	4824
251	5099
252	5089
253	5433
254	5422
255	5587
256	5872
257	6188
258	5974
259	6141
260	6457
261	6710
262	6767
263	6926
264	7002
265	7484
266	7548
267	7662
268	7902
269	8106
270	8291
271	8432
272	8694
273	8806
274	8842
275	9132
276	9444
277	9660
278	9853
279	9895
280	10453
281	10461
282	10770
283	10947
284	11150
285	11534
286	11682
287	11906
288	11944
289	12346
290	12645
291	12788
292	13052
293	13039
294	13681
295	13878
296	13816
297	14039
298	14626
299	14687
300	14687
301	15118
302	15337
303	15199
304	15881
305	16054
306	16006
307	16344
308	16722
309	16754
310	17080
311	16882
312	17691
313	17862
314	17840
315	18324
316	18396
317	18127
318	18729
319	18943
320	19037
321	19411
322	19624
323	19594
324	19681
325	19791
326	19784
327	20096
328	20111
329	20471
330	20592
331	20359
332	20692
333	20708
334	20837
335	20897
336	21133
337	21179
338	20906
339	21313
340	21358
341	21193
342	21808
343	21831
344	21522
345	21602
346	21734
347	21699
348	21865
349	21810
350	21728
351	21663
352	21735
353	21847
354	21608
355	21933
356	21747
357	21876
358	21636
359	21906
360	21294
361	21782
362	21498
363	21518
364	21401
365	21542
366	21433
367	20922
368	20985
369	20829
370	20758
371	20516
372	20706
373	20559
374	20274
375	20214
376	20339
377	20236
378	19705
379	19877
380	19377
381	19196
382	19238
383	19034
384	18928
385	18843
386	18680
387	18453
388	18242
389	18025
390	17727
391	17697
392	17613
393	17552
394	17267
395	16828
396	16601
397	16879
398	16363
399	16368
400	16114
401	15633
402	15455
403	15250
404	15368
405	15158
406	15012
407	14681
408	14665
409	14288
410	13835
411	13768
412	13640
413	13421
414	13452
415	13166
416	12911
417	12629
418	12401
419	12263
420	12109
421	11900
422	11602
423	11378
424	11154
425	11005
426	10823
427	10650
428	10360
429	10385
430	10483
431	10113
432	9689
433	9661
434	9419
435	9367
436	8908
437	9023
438	8689
439	8649
440	8611
441	8331
442	8272
443	7892
444	7978
445	7583
446	7458
447	7378
448	7303
449	7104
450	6913
451	6673
452	6698
453	6504
454	6242
455	6155
456	6106
457	5875
458	5811
459	5984
460	5598
461	5366
462	5438
463	5291
464	5084
465	5071
466	4936
467	4847
468	4763
469	4626
470	4535
471	4346
472	4288
473	4219
474	4117
475	4127
476	3830
477	3823
478	3709
479	3511
480	3587
481	3445
482	3347
483	3284
484	3206
485	3000
486	3084
487	2996
488	2787
489	2759
490	2790
491	2746
492	2600
493	2470
494	2435
495	2445
496	2292
497	2326
498	2365
499	2134
500	2139
501	2046
502	2028
503	1905
504	1851
505	1816
506	1752
507	1759
508	1654
509	1733
510	1653
511	1623
512	1508
513	1516
514	1470
515	1353
516	1422
517	1378
518	1285
519	1325
520	1185
521	1221
522	1154
523	1160
524	1032
525	1066
526	1065
527	1027
528	1004
529	995
530	996
531	934
532	925
533	905
534	882
535	827
536	799
537	813
538	831
539	756
540	728
541	676
542	672
543	666
544	670
545	616
546	654
547	600
548	581
549	567
550	591
551	552
552	574
553	524
554	460
555	505
556	600
557	443
558	438
559	442
560	424
561	451
562	409
563	382
564	407
565	437
566	389
567	379
568	330
569	347
570	312
571	338
572	285
573	323
574	298
575	274
576	312
577	246
578	264
579	276
580	259
581	247
582	241
583	226
584	242
585	227
586	220
587	214
588	212
589	191
590	179
591	178
592	208
593	200
594	168
595	198
596	172
597	173
598	146
599	177
600	175
601	180
602	141
603	153
604	137
605	120
606	128
607	127
608	117
609	135
610	144
611	132
612	107
613	104
614	133
615	125
616	120
617	130
618	113
619	96
620	102
621	100
622	102
623	106
624	90
625	81
626	83
627	90
628	94
629	81
630	89
631	83
632	90
633	90
634	86
635	81
636	101
637	81
638	98
639	66
640	65
641	81
642	73
643	59
644	60
645	55
646	69
647	63
648	49
649	75
650	86
651	63
652	79
653	76
654	79
655	63
656	60
657	48
658	48
659	42
660	25
661	24
662	38
663	29
664	26
665	42
666	34
667	34
668	26
669	26
670	29
671	33
672	34
673	35
674	30
675	28
676	30
677	17
678	25
679	21
680	26
681	44
682	23
683	14
684	29
685	23
686	21
687	23
688	12
689	16
690	15
691	18
692	18
693	22
694	19
695	20
696	14
697	19
698	18
699	11
700	12
701	14
702	9
703	17
704	19
705	14
706	11
707	12
708	10
709	11
710	20
711	20
712	17
713	11
714	16
715	21
716	20
717	12
718	19
719	12
720	12
721	18
722	15
723	21
724	9
725	19
726	10
727	12
728	18
729	10
730	15
731	10
732	7
733	11
734	20
735	9
736	15
737	9
738	12
739	17
740	6
741	6
742	14
743	8
744	7
745	11
746	13
747	13
748	8
749	5
750	21
751	23
752	15
753	10
754	8
755	14
756	5
757	7
758	10
759	11
760	10
761	6
762	6
763	8
764	12
765	5
766	8
767	9
768	11
769	6
770	9
771	8
772	14
773	9
774	8
775	5
776	12
777	8
779	16
780	5
781	8
782	10
783	9
784	6
785	14

