## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/KP034.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/KP034.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/KP034.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:22:29 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
336	73	2	3150633	340.642478	114.141685	6975772	FR	27	55	83	113	147	183	227	283	367	661			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	48
3	60
4	82
5	74
6	89
7	75
8	104
9	104
10	108
11	131
12	159
13	133
14	225
15	144
16	165
17	130
18	144
19	4557
20	2175
21	1308
22	887
23	629
24	490
25	527
26	474
27	506
28	353
29	447
30	394
31	444
32	364
33	376
34	534
35	418
36	398
37	315
38	307
39	383
40	361
41	328
42	345
43	315
44	319
45	396
46	363
47	344
48	341
49	312
50	405
51	407
52	433
53	457
54	534
55	440
56	464
57	467
58	526
59	553
60	547
61	448
62	480
63	621
64	611
65	688
66	696
67	683
68	628
69	717
70	717
71	738
72	839
73	845
74	797
75	796
76	844
77	880
78	854
79	879
80	1055
81	1051
82	1032
83	1230
84	1187
85	1187
86	1172
87	1176
88	1266
89	1331
90	1349
91	1383
92	1419
93	1502
94	1591
95	1710
96	1550
97	1639
98	1650
99	1793
100	1931
101	1859
102	1796
103	1882
104	2003
105	2039
106	2042
107	2049
108	2326
109	2297
110	2220
111	2326
112	2450
113	2515
114	2567
115	2767
116	2759
117	2796
118	2948
119	3059
120	2959
121	3149
122	3339
123	3463
124	3532
125	3516
126	3495
127	3561
128	3724
129	3818
130	3741
131	4022
132	3864
133	3911
134	4136
135	4459
136	4277
137	4589
138	4569
139	4785
140	4646
141	4692
142	5081
143	4947
144	5143
145	5470
146	5335
147	5738
148	5824
149	5830
150	5972
151	6138
152	6115
153	6432
154	6525
155	6594
156	6641
157	6838
158	6901
159	6994
160	7240
161	7393
162	7370
163	7491
164	7487
165	7802
166	7701
167	8093
168	7990
169	8471
170	8438
171	8757
172	8582
173	8745
174	8828
175	8890
176	9225
177	9276
178	9330
179	9171
180	9554
181	9764
182	9968
183	9659
184	10037
185	10271
186	10604
187	10311
188	10318
189	10567
190	10678
191	11073
192	10802
193	10852
194	11238
195	11268
196	11444
197	11653
198	11901
199	12068
200	12063
201	12455
202	12394
203	12503
204	12553
205	12888
206	13041
207	12790
208	13202
209	13041
210	13278
211	13412
212	13553
213	13928
214	14055
215	14117
216	14028
217	14475
218	14529
219	14545
220	14957
221	14818
222	15262
223	14601
224	14966
225	15247
226	15862
227	15361
228	15514
229	15849
230	15962
231	16068
232	15497
233	16065
234	16603
235	16551
236	16708
237	16648
238	17164
239	17573
240	17294
241	17359
242	17760
243	17387
244	17981
245	18421
246	18156
247	18056
248	18493
249	18456
250	18918
251	18454
252	19116
253	18853
254	19078
255	19546
256	19522
257	19817
258	19872
259	19848
260	20198
261	20088
262	20451
263	20235
264	20603
265	20999
266	21153
267	20911
268	21083
269	21616
270	21112
271	21123
272	21608
273	21649
274	22114
275	22182
276	22156
277	22084
278	21944
279	22216
280	23011
281	22633
282	23209
283	22798
284	22766
285	22939
286	23327
287	23380
288	23443
289	23539
290	23419
291	23719
292	23901
293	23977
294	24191
295	24254
296	24014
297	23731
298	24858
299	24420
300	24500
301	24965
302	25178
303	25015
304	25498
305	25073
306	24934
307	25027
308	25731
309	24877
310	25628
311	25500
312	26022
313	25896
314	25305
315	25805
316	25521
317	25979
318	26108
319	25989
320	26313
321	25901
322	26257
323	25813
324	26034
325	26802
326	26193
327	26473
328	25995
329	26325
330	26803
331	26091
332	26323
333	26727
334	26569
335	26190
336	26202
337	25923
338	26580
339	26624
340	27004
341	26183
342	26178
343	26288
344	26045
345	26010
346	25718
347	25840
348	25560
349	25876
350	25521
351	25812
352	25841
353	25566
354	25667
355	25294
356	25674
357	25405
358	25079
359	25318
360	25162
361	25437
362	25179
363	25109
364	25120
365	24786
366	25019
367	24908
368	24506
369	24597
370	24195
371	23804
372	24374
373	23627
374	23985
375	24293
376	23586
377	23742
378	23583
379	23597
380	22875
381	23276
382	22651
383	22734
384	22992
385	22390
386	22715
387	22709
388	22535
389	22659
390	22008
391	22089
392	22093
393	21739
394	21555
395	21831
396	21376
397	21103
398	20854
399	20999
400	20809
401	20807
402	20537
403	20572
404	19791
405	20112
406	20153
407	20062
408	19632
409	19373
410	19449
411	19520
412	18963
413	19002
414	19019
415	18765
416	18273
417	18475
418	17981
419	18383
420	18341
421	17830
422	17696
423	17687
424	17311
425	17097
426	16821
427	16728
428	16709
429	16614
430	16620
431	16350
432	16407
433	16087
434	15695
435	15307
436	15866
437	15362
438	15180
439	15025
440	15136
441	14949
442	14937
443	14778
444	14429
445	14489
446	14195
447	13878
448	13616
449	13512
450	13757
451	13418
452	13232
453	12844
454	13253
455	13148
456	12896
457	12352
458	12674
459	12358
460	12505
461	11993
462	11970
463	11679
464	11440
465	11355
466	11544
467	11233
468	11050
469	11222
470	11169
471	10856
472	10762
473	10533
474	10624
475	10242
476	10146
477	10085
478	10215
479	9632
480	9713
481	9722
482	9226
483	9396
484	9136
485	8993
486	9100
487	9076
488	8823
489	8600
490	8511
491	8656
492	8710
493	8215
494	8221
495	8280
496	8144
497	7906
498	7631
499	7741
500	7521
501	7468
502	7388
503	7495
504	7437
505	7146
506	7047
507	6937
508	6692
509	6774
510	6731
511	6480
512	6566
513	6635
514	6271
515	6342
516	6114
517	5960
518	6058
519	6018
520	5814
521	5601
522	5566
523	5691
524	5596
525	5452
526	5342
527	5289
528	5143
529	5296
530	5139
531	5190
532	5027
533	5037
534	4664
535	4672
536	4669
537	4612
538	4385
539	4680
540	4305
541	4425
542	4358
543	4128
544	4194
545	4086
546	4165
547	4012
548	3955
549	3765
550	3848
551	3606
552	3601
553	3569
554	3743
555	3545
556	3533
557	3435
558	3270
559	3247
560	3223
561	3314
562	3100
563	3217
564	3036
565	3003
566	3087
567	2985
568	3030
569	2825
570	2867
571	2749
572	2806
573	2734
574	2604
575	2525
576	2605
577	2657
578	2478
579	2497
580	2523
581	2327
582	2382
583	2280
584	2319
585	2360
586	2227
587	2217
588	2085
589	2172
590	2187
591	2123
592	2047
593	2006
594	2094
595	1888
596	1907
597	1866
598	1812
599	1799
600	1803
601	1780
602	1558
603	1763
604	1737
605	1643
606	1686
607	1529
608	1673
609	1575
610	1540
611	1585
612	1593
613	1401
614	1415
615	1538
616	1460
617	1397
618	1392
619	1405
620	1334
621	1329
622	1369
623	1255
624	1246
625	1230
626	1287
627	1244
628	1206
629	1238
630	1253
631	1132
632	1125
633	1109
634	1124
635	1139
636	1063
637	1071
638	1104
639	1042
640	981
641	981
642	1044
643	873
644	970
645	917
646	901
647	903
648	928
649	888
650	880
651	871
652	906
653	940
654	843
655	827
656	747
657	813
658	736
659	762
660	797
661	764
662	701
663	745
664	790
665	785
666	751
667	706
668	723
669	678
670	674
671	672
672	639
673	639
674	618
675	638
676	641
677	582
678	594
679	615
680	587
681	545
682	576
683	570
684	555
685	555
686	543
687	543
688	513
689	555
690	498
691	527
692	507
693	539
694	482
695	486
696	515
697	490
698	493
699	468
700	456
701	451
702	468
703	429
704	448
705	410
706	422
707	425
708	393
709	454
710	439
711	380
712	428
713	384
714	365
715	384
716	340
717	363
718	407
719	395
720	357
721	371
722	353
723	372
724	327
725	342
726	331
727	319
728	343
729	329
730	326
731	330
732	284
733	290
734	319
735	271
736	300
737	293
738	279
739	288
740	286
741	271
742	285
743	284
744	239
745	269
746	285
747	272
748	277
749	271
750	245
751	253
752	280
753	280
754	234
755	267
756	234
757	204
758	229
759	237
760	231
761	258
762	207
763	192
764	218
765	193
766	222
767	213
768	198
769	201
770	242
771	172
772	229
773	203
774	198
775	206
776	205
777	202
778	174
779	185
780	191
781	202
782	175
783	178
784	199
785	155
786	176
787	145
788	164
789	169
790	159
791	157
792	166
793	173
794	189
795	160
796	185
797	186
798	171
799	163
800	146
801	151
802	130
803	135
804	160
805	164
806	132
807	140
808	134
809	126
810	180
811	147
812	148
813	156
814	105
815	136
816	121
817	118
818	139
819	105
820	106
821	118
822	112
823	112
824	120
825	137
