## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM108.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/OM108.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM108.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:32:50 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
222	21	2	2749559	212.656976	46.345661	1238831	FR	7	15	21	31	43	65	99	131	159	531			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	23
3	10
4	13
5	5
6	8
7	5
8	9
9	21
10	17
11	37
12	20
13	20
14	10
15	34
16	67
17	42
18	42
19	54
20	52
21	51
22	52
23	67
24	55
25	55
26	65
27	110
28	93
29	112
30	217
31	144
32	157
33	132
34	133
35	263
36	192
37	234
38	227
39	200
40	216
41	232
42	207
43	268
44	240
45	232
46	229
47	259
48	232
49	302
50	449
51	283
52	404
53	347
54	262
55	258
56	208
57	268
58	223
59	216
60	173
61	197
62	183
63	296
64	199
65	201
66	228
67	187
68	212
69	208
70	208
71	182
72	252
73	348
74	266
75	237
76	618
77	340
78	253
79	203
80	313
81	245
82	230
83	275
84	202
85	268
86	187
87	215
88	185
89	179
90	221
91	142
92	144
93	176
94	173
95	687
96	329
97	174
98	126
99	362
100	199
101	174
102	125
103	179
104	486
105	231
106	291
107	182
108	139
109	171
110	191
111	393
112	239
113	245
114	216
115	201
116	216
117	226
118	256
119	278
120	259
121	298
122	649
123	673
124	739
125	399
126	298
127	556
128	899
129	1800
130	2722
131	3663
132	3000
133	2923
134	2326
135	2708
136	3335
137	3830
138	3324
139	3686
140	3374
141	4949
142	6324
143	3479
144	3143
145	7458
146	5344
147	4946
148	4956
149	4397
150	4180
151	8177
152	4334
153	6429
154	6551
155	15405
156	11898
157	3734
158	4171
159	4450
160	8776
161	13290
162	4726
163	3501
164	3522
165	3425
166	4195
167	6169
168	6888
169	5316
170	4377
171	3987
172	11541
173	6028
174	4711
175	3773
176	3906
177	5125
178	4080
179	7798
180	4025
181	3939
182	3860
183	4250
184	4317
185	5262
186	4189
187	4502
188	3825
189	4237
190	5705
191	4588
192	4104
193	4212
194	5312
195	4689
196	4735
197	4944
198	4703
199	4622
200	5249
201	4744
202	5586
203	6341
204	6383
205	6141
206	8372
