## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM125.sorted.bam_insert_size_histogram.pdf INPUT=/home/vdp5/projects/vivax_cambodia/data/sequences_bam/OM125.sorted.bam OUTPUT=../data/nyu_pipeline_results/CollectAlignmentSummaryMetrics/OM125.sorted.bam_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Dec 06 14:34:48 EST 2016

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
215	26	2	2757999	206.908893	49.733958	1116097	FR	7	15	23	35	53	83	113	139	173	359			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	18
3	2
4	7
5	16
6	24
7	10
8	19
9	33
10	23
11	36
12	33
13	9
14	8
15	29
16	39
17	18
18	26
19	49
20	36
21	29
22	44
23	50
24	40
25	43
26	36
27	76
28	78
29	75
30	189
31	103
32	114
33	91
34	119
35	185
36	136
37	131
38	153
39	178
40	154
41	175
42	162
43	193
44	145
45	172
46	186
47	186
48	185
49	216
50	334
51	165
52	228
53	235
54	185
55	191
56	180
57	223
58	170
59	169
60	144
61	120
62	147
63	251
64	135
65	136
66	134
67	152
68	141
69	148
70	178
71	127
72	163
73	239
74	201
75	193
76	386
77	210
78	168
79	130
80	239
81	197
82	158
83	191
84	136
85	177
86	144
87	134
88	129
89	147
90	170
91	95
92	109
93	124
94	144
95	343
96	121
97	130
98	77
99	169
100	142
101	107
102	101
103	119
104	249
105	140
106	276
107	100
108	135
109	134
110	159
111	422
112	172
113	163
114	183
115	231
116	449
117	961
118	1213
119	1590
120	1597
121	3325
122	9839
123	12823
124	14017
125	6453
126	2142
127	3448
128	3800
129	6667
130	6809
131	6069
132	3522
133	3159
134	2539
135	2729
136	3089
137	3575
138	2934
139	3283
140	3003
141	4172
142	5496
143	3031
144	2972
145	6411
146	4647
147	4368
148	4407
149	3911
150	3885
151	7048
152	3581
153	5232
154	5188
155	12742
156	9606
157	3231
158	3352
159	3582
160	6790
161	10478
162	3833
163	2721
164	2878
165	2830
166	3279
167	4755
168	5450
169	3966
170	3448
171	2995
172	8556
173	4702
174	3452
175	2989
176	3006
177	4043
178	3314
179	6435
180	3367
181	3293
182	3270
183	3756
184	3575
185	4481
186	3416
187	3707
188	3154
189	3485
190	4784
191	4139
192	3537
193	3801
194	4454
195	4122
196	4460
197	4925
198	4900
199	4760
200	5348
201	5378
202	6302
203	7190
